,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
16931,23082,21754,23534,22940,23343,84970L,84077,22969,23203,84970S
16932,21733,22386,21930,22383,23322,23131,23247,22470,23133,23397
16933,21754,22791,84879,22457,84949,21485,21326,23356,22938,22860
16934,85066,23355,23323,23427,21385,84978,22158,23133,23091,22156
16936,22326,22466,23256,22139,22352,21136,22328,22382,22384,23254
16938,22637,22491,23065,23254,23198,15056P,22926,23295,21558,23297
16940,22457,22907,20718,23240,82600,23191,21484,22111,21993,22961
16942,48173C,22077,22602,22430,22457,22697,21935,22188,23300,23245
16943,22838,22487,22852,22839,22846,22185,23091,22853,22502,22301
16945,22083,22274,20975,20718,20971,22271,22633,22273,22570,23343
16947,22855,22835,22813,22112,22295,22427,22297,84077,23108,22111
16948,22332,47599A,20983,20973,22334,22331,47599B,47566B,21380,22437
16949,47566B,22424,23310,23313,23188,22469,22907,23233,23494,20975
16950,22776,22457,22960,22189,22187,84879,23240,22592,23245,22469
16951,21124,21977,22439,47590A,21122,22531,22434,22562,20974,47590B
16952,22766,22171,21498,21499,23092,23344,23035,21669,23029,22170
16953,85099F,85099C,23199,23203,22411,21928,21931,22385,21929,23202
16954,22423,22221,22955,21975,22089,21210,84988,22629,22215,22938
16955,20676,21242,21238,22082,21239,23298,47566,85066,21245,22759
16956,85048,22619,22623,22558,21912,22585,23322,22595,23321,84836
16957,22522,22523,22524,21746,22693,22519,23298,22518,22525,23144
16959,22114,21485,23355,20724,22113,23356,22356,20723,23205,84029E
16960,22384,23298,20726,23312,22865,22662,23311,22720,23080,22722
16961,84755,22824,22149,23129,23083,84879,23084,23131,22300,21485
16963,22150,22147,22750,20970,22568,22569,22749,22570,22751,22138
16965,20828,15036,48129,15056BL,23283,22993,15044D,15044A,71459,15044B
16966,21889,21790,22619,22621,21915,22493,21791,21914,21912,21888
16967,21912,22524,22560,22521,22520,22621,21888,22620,84347,84970L
16968,22061,48185,84029G,48138,37449,22649,48194,48111,22645,22114
16969,22437,47599A,22417,21843,21380,20983,21977,22332,22086,21989
16971,22423,22061,22469,22429,84997B,23321,20685,21733,23332,23298
16976,22791,84949,22178,21326,84945,22792,23444,22801,21621,22800
16978,22507,22625,22429,23130,23198,23321,22488,22189,23330,22776
16979,22112,22633,82483,21166,22759,82482,22690,22966,21175,22835
16980,22469,22759,22993,22988,21626,21623,22722,21888,84992,22561
16982,22866,22865,22111,22909,23247,22086,22720,22952,22950,22835
16983,22086,22274,22499,23268,22142,21381,22967,72741,22957,23367
16984,23284,22759,22295,22652,22350,23202,21922,84971S,22722,82599
16985,23053,48194,22114,22767,21756,22961,22692,23028,23031,21671
16986,21929,21928,22411,21931,22385,23203,23201,23199,21930,23202
16987,20685,22692,21485,22111,21524,21890,48184,22430,22620,23091
16988,22992,23569,23109,23570,23497,23344,21191,21891,22991,23048
16989,22925,22926,22928,23300,21896,23091,23301,22456,22622,21713
16990,85099F,22411,85099B,21928,21931,21929,23201,21930,20713,22385
16992,22426,22722,22178,22358,84991,21714,22867,22951,22633,22965
16995,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
16996,82482,20726,22384,20728,85123A,84836,22662,22328,23207,20725
16997,85099C,21931,22411,23201,23200,23199,22663,21930,20711,23203
16998,22372,22376,22375,20718,22729,22191,22941,23310,84279P,21626
16999,22621,21888,22619,22138,22620,20750,21791,23571,22560,22356
17001,22625,21891,23343,22855,22740,21889,22423,20725,22729,20728
17002,21791,84945,22606,71459,23310,22301,22114,21790,22939,84380
17004,23344,22555,85099C,22663,22411,21931,22867,22726,23343,22730
17006,22112,23356,23503,23255,22111,22636,23504,23301,22635,21592
17007,21499,22607,22273,84997D,84997C,22197,22180,22138,22457,22296
17010,22083,22549,21888,21889,23570,22493,23571,23480,22548,22550
17011,22866,23439,22632,22084,22666,47566B,20972,22993,84380,22961
17014,22141,22940,22607,22605,22568,22570,22150,21790,23128,84879
17015,23230,21770,22030,16161U,21876,22910,23245,21993,16156S,21165
17017,22560,22553,22734,22326,22596,22491,22710,22991,21098,22867
17018,23284,48185,48173C,23283,22866,48138,22865,22834,48116,22867
17019,22834,22972,20977,22720,22149,21891,22150,22138,21914,22617
17022,22571,POST,22385,23295,85099F,85123A,23296,22595,23203,21731
17024,85034B,22170,22461,23298,20829,22810,22781,21112,85035C,85036B
17025,23144,84978,84947,84970S,23145,21755,21326,71459,22801,21754
17026,21843,35970,21155,22577,20752,20914,22699,22697,22212,21563
17027,22734,22173,22721,22171,22804,22739,22080,84792,22487,22737
17029,85099F,85099C,23199,23203,22411,21928,21931,22385,21929,23202
17030,22666,23167,23243,22578,22723,22845,23351,23437,21242,22138
17031,23207,20726,21931,23201,22382,23208,22386,23209,20719,85099F
17033,21715,22977,22957,22241,21430,22910,22170,70006,22858,22938
17034,84879,21756,22694,23321,22423,23489,21592,21136,84755,84949
17035,22423,82482,20677,23053,22457,20674,21243,23245,22796,21239
17037,22086,23245,21136,22147,22112,84987,22629,23202,22909,22835
17038,22632,23541,21756,22120,23531,22838,23356,23542,22940,23485
17040,21673,21671,21669,23245,21672,21668,23032,22822,23175,22960
17041,23207,22666,22960,16161P,22169,21495,22907,22898,22383,84991
17042,22437,23310,22139,23078,23077,22327,23298,21915,22326,23103
17043,22138,22189,22551,84077,21244,84945,22554,22555,22427,47566
17044,22111,22866,23439,84947,21484,22865,22112,22867,22633,22835
17045,23355,23356,23306,23296,23357,21485,22807,22969,22113,23294
17046,21121,47566,48194,22692,23298,21975,48184,84375,23206,23209
17047,23084,21485,23169,23203,22652,22654,84945,20712,21484,84755
17048,85152,22423,22904,22189,22291,82600,22993,23201,85099F,82582
17049,23228,22737,23298,22766,22867,22738,22487,22384,23202,23486
17050,21260,22669,22485,21896,23299,84987,22507,23198,22627,21915
17051,84992,84375,20726,20727,47591D,21977,20723,22356,21932,22139
17052,22738,22082,23298,22720,23245,23318,22138,23234,23129,23349
17053,21217,22667,22072,21527,22073,22348,22071,21537,21733,85099B
17054,48185,22485,48187,22692,47566,22844,23078,22855,23133,22554
17058,22720,22671,22675,22670,23182,22673,23397,22112,23112,22426
17059,22738,84077,22139,23349,21754,17003,22082,20983,22617,22737
17060,84947,21695,84970S,22791,84949,22178,22759,84836,23090,23144
17061,21231,23485,22488,21621,22689,23298,22456,23035,22367,23174
17062,22470,22082,22464,84755,22809,85152,23300,22694,22810,23109
17063,21929,22382,20728,20711,22466,23201,21931,23200,23255,23199
17064,21621,23245,22487,22666,21929,22617,21754,23174,84077,22621
17065,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
17068,22663,23583,21479,20711,21033,84029E,22960,22661,20723,23322
17069,23207,21497,23254,22139,22752,84949,82600,23236,22382,85150
17070,22960,23329,21843,22139,22722,23243,21034,22723,85062,84836
17071,21166,20724,85099B,22508,85152,23396,20723,22690,22969,23536
17073,22457,22730,21891,84836,21888,21497,23109,22729,22082,21172
17075,20685,48184,22795,20914,22804,48138,21034,23200,23323,21733
17076,21718,71459,22423,22625,23080,23328,22487,84947,22457,21136
17078,21109,21112,85184C,72741,20992,84596L,17091J,21391,35651,22066
17079,47590A,47590B,22668,23313,22669,23108,23301,21621,85123A,22089
17080,23396,23395,23397,23394,23214,22596,23427,23298,35970,23323
17081,21485,84029E,79321,23439,22865,22466,21479,22633,23555,23556
17082,23203,22385,23200,84946,23320,20713,23318,23298,82482,22865
17083,21122,21246,21080,23256,47590B,47590A,22083,23255,20682,21988
17084,22969,22111,23189,23318,23237,23202,23312,79321,22487,22960
17085,71459,22784,22468,23078,21874,M,22730,22926,22925,22835
17086,23201,23570,22381,23174,23175,22992,22138,23240,23310,23243
17088,22595,23328,20750,22423,23245,21756,23298,82494L,23240,82552
17090,22427,22561,21889,22865,22835,22114,23356,22560,22300,21791
17091,48184,23283,84380,21915,20685,22606,20726,21754,48138,22605
17092,22561,21912,21931,21621,22489,22560,22865,22780,21592,22844
17094,22966,22693,20724,22621,84375,22515,22519,22514,22606,22518
17095,22113,85123A,21929,20685,22776,85014A,16161P,21928,23355,21843
17096,47566,21888,84978,22113,23093,47566B,84029E,22623,85053,21912
17097,23311,23313,22295,22297,22423,22767,23318,22766,22804,22637
17100,21915,22090,23198,21888,23569,21791,22554,22561,22865,22633
17101,23084,23531,23543,22456,22630,22457,23184,23202,23194,23343
17102,22222,21843,22423,22215,22221,22223,22090,22158,22776,22890
17105,48185,22158,22197,21524,23284,21756,20685,84596B,22294,22776
17107,22795,22666,23489,21217,21216,22752,22142,82583,23271,21218
17109,85015,22413,21907,21166,21169,21172,15056P,23322,22088,21903
17110,22055,22645,22059,22061,37446,22693,37448,22502,37449,22699
17111,85099C,20723,20724,21931,22356,15044B,21928,20719,23204,22411
17114,22169,22766,85066,21756,22804,21733,72760B,22720,22487,48185
17115,22698,21928,20728,22178,85099F,21929,23171,22424,85066,23203
17117,22170,48194,21755,22668,22766,82484,22768,21756,23321,22427
17118,22384,20726,21559,22662,23207,23206,21561,20983,23209,23208
17119,85150,20685,22464,21908,22077,21164,21843,21533,84978,21232
17120,20725,22457,23207,22776,23206,20726,22617,23209,22619,20971
17122,23333,23330,23323,85123A,22694,84836,21136,23334,23103,22296
17123,21390,22294,21175,22295,21166,85066,23061,23228,21169,21907
17124,22171,82483,48184,21745,23298,48173C,22766,15056BL,22119,22118
17125,22178,22800,23175,23174,22798,23065,22941,23170,23171,23163
17126,21755,22427,21340,21135,21703,21114,21731,22964,22430,21430
17128,22847,22694,21730,22469,20828,84755,22467,22696,84212,22180
17131,22507,22759,22720,21622,21380,22795,84406B,22668,22151,22079
17133,21181,22470,85152,21175,21733,22925,21166,22464,23298,21907
17134,22169,22796,48138,23091,72807C,21523,48187,22692,23284,72802A
17135,22579,22644,21811,22066,22187,21108,85048,22154,20750,22898
17138,22720,84997C,22890,21232,21231,22961,22580,22427,23256,22796
17139,21770,23294,84029E,23296,23295,22499,23110,84029G,84375,22366
17140,22083,22499,22488,22961,22079,22457,22178,21974,21485,84991
17142,23054,22636,22822,47566,84879,22189,21922,22088,23048,23192
17144,22845,23283,48138,22844,48184,22625,21259,84029G,22842,22626
17146,21232,22487,22771,22464,22794,21231,22467,22690,22766,22173
17147,23169,22966,47566,47591D,22978,22957,22027,22580,22367,21955
17148,20728,20725,22464,22384,23206,20726,23207,22356,20723,20719
17152,21975,21380,47599A,47566B,22668,22090,21977,84991,23298,22084
17153,23344,23201,20719,85099F,22411,23205,22355,20723,21929,22663
17154,22593,35953,35970,21810,21811,22187,23266,23264,22574,23103
17155,22865,84380,22951,23307,84992,23439,84879,23308,22964,21976
17157,22041,23191,22423,23283,23235,23238,23197,82001S,23192,23526
17158,23355,21673,22835,22772,21755,21672,23028,22178,22423,23031
17159,22386,20728,23129,22078,20725,22621,22352,23108,23581,23204
17160,84992,22274,85099F,22271,20975,23581,23582,22568,23199,22142
17162,22083,21524,22456,22991,21166,71477,21164,21907,21908,22212
17163,22835,22114,23356,23355,21484,84030E,84029E,21481,84029G,21479
17164,22577,22568,22969,22149,85152,21908,22910,21080,22570,22722
17165,22698,21232,20971,20750,22423,71459,22568,21877,22766,22570
17166,22730,20675,20677,21244,21240,21239,21243,22191,22192,22197
17169,23321,23322,22945,21733,35970,22595,22295,84836,22294,22573
17171,84978,21136,22296,22178,22855,22470,22295,22294,85123A,22224
17172,22578,22577,22579,22208,21818,72817,23434,22338,22065,21014
17173,23128,21535,22072,21111,22569,22073,22847,21112,22570,22568
17174,85099C,21929,21928,22385,23203,22411,23199,22379,23201,21931
17175,22470,23322,21314,22784,23110,21340,22294,22465,22855,22189
17176,22470,22189,22188,84970S,20728,22776,22383,21733,22384,22794
17179,22634,23255,21245,21791,22635,21912,20728,22617,22623,22659
17180,22951,21121,21210,22645,23077,23159,22057,23308,22956,22197
17181,84946,84945,23084,84949,22792,22767,23109,23080,22493,22197
17183,22625,22624,23301,23300,21340,23356,22847,22193,22632,22429
17186,22086,23080,23078,22910,85123A,22767,23077,22457,22900,22460
17187,22139,22970,21212,22423,22971,22781,22558,15044A,82484,15044D
17188,21500,21484,22427,22867,22087,85123A,22900,84029E,23352,22507
17189,20914,22625,22197,22624,22037,22467,21506,23084,22841,21231
17190,23203,23311,22083,22941,22993,23319,22722,22720,23201,22969
17191,22723,22494,22960,23320,22720,21906,46000M,23395,35970,21260
17193,23236,23328,23192,23159,22555,22551,23296,22554,22720,23445
17194,20749,22584,22030,22487,23192,84947,22768,22736,22502,22243
17197,84029E,23013,22424,22561,21889,21890,23328,23394,21658,23188
17198,48187,23103,22690,22138,84836,23284,23082,21985,48173C,22151
17201,22456,21714,21584,22487,22441,21916,23109,22084,22284,22927
17203,23493,22563,22139,22971,23581,23343,21993,22144,22082,23490
17204,21080,22384,22846,21212,22838,23206,22840,22084,22938,21213
17205,21497,22045,22047,22037,21498,21509,21507,22029,21499,21500
17206,23512,23520,22078,23519,23493,22077,22079,23328,22080,22082
17211,22692,20685,22942,23207,23332,21034,21326,22491,23266,21484
17212,22698,22423,72741,23173,23171,23175,23174,23170,23172,22969
17213,84946,48194,22170,22791,22637,85066,22909,22768,22470,48185
17214,82484,22794,23355,82486,22767,22456,84029G,72807A,72802A,21340
17217,21626,21878,21623,23284,22726,47566,22727,22730,22467,22690
17218,22144,23318,23311,23188,22633,22946,22734,22816,22622,22621
17219,23491,21326,23109,84946,23103,23319,23328,22792,23214,23353
17220,20914,22149,85066,22150,22979,20970,22844,15036,22980,22558
17221,23344,23320,23318,23313,22791,21326,23082,22457,23311,85048
17222,22822,22080,23130,85035A,85035C,22081,23298,23131,23068,84970S
17223,20750,22607,21715,22698,22606,21136,85152,22946,22571,21718
17226,20971,20981,47566,22781,15036,22757,22569,84946,22139,22274
17227,22965,21977,21559,22964,22326,22759,22417,22951,21212,22584
17228,84029G,23583,22384,21034,22961,22970,23101,22467,23357,22835
17229,21931,22411,23206,22385,23200,23344,23209,22383,20727,20726
17230,22720,22900,22470,22960,22178,20685,82600,84050,22569,22568
17231,21770,23397,82484,23129,22624,22113,22625,23184,22959,22627
17232,21485,22111,22633,22141,23355,21479,23320,23318,22150,22834
17233,23176,21731,23397,23424,22466,23328,23082,23100,22961,23188
17234,21755,22623,23255,21756,22619,22635,22120,21136,22634,84997C
17235,23354,85049A,85049E,22621,22617,22735,23351,23349,85049G,85049C
17236,22831,23581,22728,22725,22853,22920,23493,22730,85066,22149
17237,22138,22432,21915,23103,23083,23109,23359,23535,23489,23497
17238,22328,22898,22621,22619,22271,22834,23008,21034,22957,23318
17239,85066,21908,22470,85152,21733,22465,22469,22457,21175,21166
17242,22383,20726,21238,22352,21239,21240,23207,84997A,22662,23206
17243,22178,22578,22752,22577,22467,22620,48111,22780,82482,23485
17244,84945,85123A,22296,23109,72802A,20751,72351A,23318,22809,21314
17245,23083,82494L,82486,82484,22582,22470,84879,22469,23109,22583
17247,23319,23311,23351,22607,22621,47566,22083,22945,23350,22844
17248,21155,23322,22558,22411,20718,23350,21933,23353,85184C,21929
17250,23068,22804,22148,21993,21623,84879,23084,21034,23032,23355
17251,22114,21791,22113,21912,21889,22966,22560,22621,21479,22138
17252,23245,15056P,21175,21166,71459,37449,84692,21164,22055,22174
17253,22607,21481,23355,21484,22835,84030E,22113,20749,23103,22112
17254,22147,23310,20969,23390,22749,20725,20728,23127,15036,21915
17255,21908,22926,22925,85206A,21485,23322,23068,22241,23091,22957
17256,20828,22943,22246,22501,75049L,22435,15036,22804,22752,40016
17259,21791,22138,22766,21754,21888,22606,21890,23229,84946,22942
17262,23049,23051,23054,84755,71477,84945,84212,23444,85123A,47566B
17263,22726,22730,22771,21672,21673,82582,22192,22767,82600,22189
17265,20685,23245,21080,85099C,22726,22728,22487,22411,82486,23322
17266,23322,22635,23096,23085,22189,23330,23397,22469,85048,22669
17267,22087,22423,22776,84970L,22698,84970S,23083,48187,22426,84755
17268,84949,84755,84945,84978,23087,22791,22178,21326,23088,84970L
17272,22550,22530,22983,22555,22556,22090,22536,22716,22619,21892
17274,23100,23188,22835,22112,23293,23328,22111,23296,23080,21731
17277,22722,22907,22158,22457,22191,22652,21977,22977,23238,21621
17278,22622,22904,22666,22174,21890,21889,22086,22493,21506,22744
17279,22173,82483,22171,82484,82486,22427,22178,22778,21314,23202
17282,21755,22904,22619,22489,20975,22557,22960,22120,21888,POST
17284,21174,23076,22197,20983,22992,22991,22086,21122,22910,22284
17286,22139,22578,23494,23320,22619,22577,22946,22593,22818,23300
17287,22158,22971,82484,23131,22189,22792,22989,82494L,22900,23393
17288,21990,23198,22457,23542,22818,23493,84879,23188,22549,22150
17289,22791,22189,23201,22113,22470,23284,23356,23300,21985,21034
17290,22646,84946,84947,21731,23407,22798,20829,22138,21231,23328
17291,23109,21212,85048,21340,22501,21135,22980,82482,22979,82494L
17293,23503,23501,23356,22791,21730,21479,22411,85123A,22079,22139
17295,23240,22138,22899,84947,23344,84946,23382,22617,22909,47566
17297,23394,23427,22971,23118,23470,23111,21181,23404,46000S,23412
17298,22411,23321,22470,21928,21929,22694,22386,23203,23202,23330
17299,20749,23076,47590A,22029,20750,23108,21507,23078,84946,22585
17301,23173,22423,23323,23169,21340,85048,22991,22417,22466,23240
17302,22296,23083,84970L,22090,21843,84946,22585,22189,82482,22114
17303,84836,22193,22470,22083,22192,22766,48138,23109,23284,22595
17306,22713,23005,22710,22561,23391,84347,23369,23365,23009,22998
17307,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
17309,22457,22487,22469,84836,21326,72741,23328,22782,23167,23014
17311,23084,22561,22991,23207,22491,84029G,22910,23319,23382,22622
17312,21688,84947,15036,22791,22604,47566,22792,21689,23090,22639
17313,22555,23356,23353,23354,22557,23350,21499,22556,84029E,23352
17314,23356,22435,22766,POST,72760B,82494L,84378,84992,21136,85099B
17315,21385,20754,22654,22502,22595,21218,22926,22784,23162,84818
17317,23318,22739,22909,23234,23319,22737,23312,22736,22734,23314
17320,22766,48185,22971,48194,22659,82600,82582,22170,21908,22791
17321,21915,21914,22964,23108,22749,47566,22619,22941,22750,21888
17323,20728,20713,23201,22383,20723,22411,85099F,84997D,23207,84997C
17324,84997A,84997D,84997C,22768,23169,22907,23109,23231,22485,16169E
17325,20727,22196,22383,84378,20726,22382,22662,23206,22993,23207
17329,22690,21485,23356,48184,22111,72802B,20685,22834,22692,48116
17330,22835,22114,22690,48138,84029G,23356,23301,23531,23101,23502
17331,22697,22698,23245,21843,22776,23173,22139,23170,22178,21621
17333,22111,22554,22551,22114,23355,21485,22865,22030,22632,22561
17334,22560,22747,22491,22991,22083,22489,22992,21791,22549,21790
17337,85152,84077,21901,21533,22553,21900,84375,21034,84988,22192
17338,84945,22847,85062,22548,22151,21210,22665,21559,22561,22988
17339,21481,23418,23356,21485,22112,22488,22111,22835,23355,23169
17340,23315,23168,22111,23439,21481,23256,21891,84029E,22432,23503
17341,84946,22752,22557,22791,22411,22357,22112,21034,84692,22499
17343,22111,22169,21257,22654,22171,23356,21484,85066,22652,82484
17344,22766,21340,84949,84978,84946,22457,47566B,23284,23321,82483
17345,23083,85123A,22158,84755,23332,22624,22627,22335,84949,21730
17346,23355,23205,23083,84029E,84030E,23356,84945,23169,21559,23503
17347,22791,21326,84949,22792,84945,23090,22178,23109,22800,21313
17348,23493,22470,16169E,22083,21591,23353,23388,84997C,23320,84997D
17349,21495,22423,21497,22436,22437,22045,21207,16161P,16161U,23232
17350,22959,23318,23319,22561,23504,23247,23207,23343,22732,22734
17351,21524,48184,48187,48188,21523,22690,48185,22366,23283,48116
17353,20727,20726,23207,23206,23209,23208,23583,21936,21933,21932
17354,22966,22632,22693,22865,22866,23271,23320,23101,22418,23100
17356,21484,22148,22241,22195,22262,84378,70006,22957,22131,22667
17357,47566,20750,22617,23188,23129,22969,21524,22607,21791,20749
17358,22079,22082,21623,84029E,22588,21527,21621,22189,21080,84378
17359,22582,48173C,22768,22813,23485,20749,21292,22812,22580,20685
17360,23301,23240,82494L,22624,21733,21833,22865,22752,82482,21497
17361,84946,22138,84755,84945,22427,75049L,16016,79321,23065,23057
17362,22285,22908,84945,23091,22284,21389,21385,22241,84459B,22185
17364,22141,23177,22144,23100,22776,22142,22938,21889,71459,22469
17365,22560,21621,22489,23210,20749,21224,22693,22964,23570,21544
17367,22957,21380,22720,M,22967,22075,22077,85049C,22626,22907
17368,22560,22620,21889,47566,22561,22429,22489,22197,23192,21703
17370,21670,22555,21668,21669,22557,22551,22554,21672,21975,21671
17371,21137,21625,22623,22492,22959,22041,22964,22940,20969,20972
17372,84997A,22636,22306,22584,21915,22112,21380,23247,22938,72802C
17373,22904,84380,22964,23238,22970,23308,21122,22383,22841,23102
17374,48194,22692,23283,21523,22365,22569,21136,22084,20970,20969
17375,21497,22082,82483,47599A,22386,22168,85099F,20975,22960,22639
17376,21892,22548,23256,21889,22635,23254,22561,22550,21888,21890
17377,23312,22818,22079,84030E,22082,21592,85049C,84375,22867,85099C
17379,22632,20975,21232,20725,23321,47590A,20727,22578,22064,23322
17381,22561,22489,22993,21912,21716,21623,22562,22623,21915,22693
17382,20973,20978,21429,23133,20974,22759,21975,20977,20749,22675
17383,23320,23312,22144,16169E,23082,22736,23234,22732,22077,22950
17384,21754,23203,15056BL,23397,20679,84947,23343,22386,23427,22423
17385,21620,85035C,20992,22083,22488,22456,20978,22562,21617,21380
17386,22603,23491,85049E,22601,22737,23264,22581,84946,21695,23129
17387,84879,23354,22662,22630,22617,22113,23206,23208,23390,23203
17388,22791,84945,84978,21326,84949,22464,22768,22988,22178,22767
17389,22966,48138,21212,22865,22411,22501,21889,23469,22845,21888
17391,84755,84946,71459,84947,21326,84970L,84978,22464,71477,23145
17392,21506,22442,22088,21733,22047,22986,22487,21498,16156S,22766
17394,84970L,23145,84755,71459,22178,84978,22502,22460,84949,22855
17396,22940,23240,20971,21770,23494,22776,23164,22147,22800,22750
17397,23439,23008,22470,22633,23010,22174,22197,21034,21479,23080
17398,21977,22964,21108,84991,22838,22839,22776,22952,21210,23296
17400,22752,22727,22730,22776,22548,22834,22468,11001,21122,22300
17402,20749,22120,21754,23008,22623,21889,21623,22549,21755,22839
17403,21693,23103,23090,22113,22835,22111,23215,23395,21592,22960
17404,21888,22722,22637,23240,21914,22963,23007,23229,22646,22667
17405,22983,22028,22762,21258,21259,23118,22723,23092,22026,23424
17406,22413,22296,22169,22722,22625,22891,22698,72760B,21232,22470
17408,22236,21843,22223,22699,22697,37449,22222,22061,22215,22698
17409,22626,22429,20685,22189,22848,22425,22840,21217,22485,48138
17410,48187,22910,22622,22086,20975,22560,22561,20973,23571,23229
17411,23083,21914,84970L,23144,23049,23041,23145,22427,84347,84946
17412,84879,23207,22629,20727,20728,22834,22383,23108,20719,23084
17414,15044A,23232,15044C,15044B,15034,15056N,15056P,15056BL,21034,15039
17415,84988,23295,22960,23294,23307,22158,22624,22838,21136,21340
17416,79321,20718,21928,46000S,22835,23208,21500,23207,21794,20717
17418,22197,22969,37449,22720,23084,23082,22381,21892,23344,22578
17419,84832,22795,22171,84987,22690,21980,22854,22784,22219,22796
17420,85099C,85099F,22411,20728,23343,20712,22384,21932,20726,85099B
17422,22292,21135,22946,85185B,23212,22144,22571,22208,22587,21811
17423,22088,22952,21977,84375,22573,22574,22456,84879,22576,22909
17425,22086,22144,23356,21479,22947,22910,23199,22112,22941,23202
17426,21791,23307,23230,23236,23229,22147,21164,22424,85152,21754
17427,22690,23504,48138,22998,23283,23543,23301,23101,22114,23320
17428,23108,47566,71459,84992,22585,21216,22465,22502,21929,22723
17429,21175,82600,85132C,21172,20983,20982,85152,22193,23426,21181
17430,21733,23439,22759,22633,22865,22632,85099B,22693,85066,22652
17431,22967,22722,22285,21080,22249,22666,22293,22284,22295,22292
17432,22909,23319,22142,22144,22734,23247,22910,23314,22739,23312
17433,22556,22111,23298,22557,21891,22835,22620,23356,22114,23399
17434,21791,23355,23295,20749,20983,23332,23321,22424,22992,22849
17436,22303,22988,22900,22980,22616,23328,22698,22697,22974,21985
17438,21535,21531,21539,85066,20914,48187,21218,22501,20685,48185
17440,84947,84946,84949,22460,22792,71459,85123A,84755,23109,23090
17442,22302,23237,22704,22622,23503,23232,22560,22979,22971,22139
17443,21877,22941,22960,21875,21868,21527,21539,22974,22972,21068
17444,23239,22629,22355,23233,21891,23232,21791,22492,84347,22730
17446,84991,84992,22951,21976,84380,84378,23308,23307,22966,84375
17447,22138,21790,35970,21889,22617,23215,21915,22029,22619,22603
17448,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
17449,84970L,22727,82486,23092,23082,22692,48138,22763,21985,85066
17450,22784,22558,22692,22654,22171,84050,20750,48129,23166,22670
17451,22721,23434,22188,22633,23235,23470,23378,23192,23412,21484
17453,23175,23174,23245,23298,22621,22617,23160,23161,23163,22801
17454,85099C,22385,23202,20726,22411,22382,23209,21929,23203,22457
17455,20727,20726,22384,22382,20725,22662,23583,22055,21232,21231
17456,22111,20914,21485,22694,84997A,22573,20677,84836,84997B,22603
17457,23328,23169,21239,21012,21620,21613,21616,22021,21714,21238
17458,23091,23328,23323,22158,23084,22469,23082,20914,22795,23096
17459,23354,22906,23344,22734,23378,23343,23312,23206,22385,23376
17460,22633,23284,84991,22084,21733,21380,22768,23232,22866,22171
17461,48184,21620,23240,23489,23494,48111,23583,23206,22142,22692
17462,20726,22722,22625,22383,22989,85099F,22847,21937,23300,23301
17463,82482,21136,21172,21135,23103,82494L,22796,16161P,23355,71459
17464,15056BL,15036,15044A,15044C,85014A,23252,85014B,23251,22426,21787
17466,21914,84879,22386,22627,23342,21915,85099B,22625,84077,23200
17468,20724,23205,22178,22064,23144,22646,84755,71477,22355,71459
17469,21928,22383,21929,20726,20728,21930,21755,20727,22865,22729
17470,37342,22066,23234,22424,85159B,21933,20981,22236,47566,85159A
17472,23243,22961,22855,21914,21260,21770,22625,23298,22192,22665
17475,21498,22620,22150,21892,22619,22617,22749,22149,22940,16161P
17480,21914,21915,23312,22561,84077,23349,23247,23320,23351,21891
17481,22969,23247,20914,84946,22791,21212,21992,23343,22759,22952
17483,84347,22584,22938,21340,22904,21326,22178,22469,84988,84947
17486,22766,22556,22554,22413,21107,23077,21907,21175,82582,82482
17489,21915,21914,22418,84077,22489,20975,22549,22534,22619,21892
17490,23108,20718,23395,21623,23494,23252,23189,21658,23084,22726
17491,22457,21172,23313,22619,21498,23480,82552,20685,22910,23319
17492,21621,21166,82484,47566,21181,21174,22178,22961,22366,21878
17495,23318,23234,23353,22734,22841,23312,23351,23349,23354,22427
17496,22114,23355,22804,84029G,23356,84029E,84030E,21479,82600,21481
17498,21136,23356,22969,23131,22457,23268,85034C,21485,22158,35970
17499,22991,22189,21497,22045,16156S,16161P,22147,21791,22418,21891
17500,47590B,47590A,21137,21136,21770,22838,23091,21745,23312,21231
17501,22699,22965,22112,84378,22979,21212,84987,23307,22652,21485
17502,22469,22621,22144,23320,22945,23321,23333,23332,22810,23084
17503,22726,22427,22730,23342,22624,21770,21891,23341,22617,22193
17504,22666,22904,22665,84755,22652,22485,21755,22171,22287,22418
17505,22621,21912,21889,22623,21169,22605,21907,21908,22549,22622
17506,23427,23403,23397,21498,23407,21499,23231,23393,23399,23118
17507,21907,82582,22960,82551,23243,23426,22723,22966,22412,82552
17508,22285,21928,22284,22292,21389,22241,21931,22386,22286,21933
17509,21791,84987,21975,22969,22952,22080,23157,22835,84992,22078
17510,21891,22697,22698,23170,22560,21890,22619,23171,23172,23210
17511,22580,23310,23112,23237,21833,22689,23322,22620,21588,22935
17512,22673,23091,21977,21770,22927,22114,21212,23014,22791,21673
17513,22557,22556,23356,22553,22114,22112,22690,22835,48138,22554
17514,47566,21929,23322,22625,22470,21928,22624,21931,22385,22138
