,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
16657,16669,12474,17348,14087,15544,13309,15053,16948,18022,16386
16658,14332,15081,13495,15602,14513,16621,13739,17978,15938,15030
16659,15139,15280,16581,13216,16256,12770,15030,15433,16460,13189
16660,12924,17391,15852,13299,17709,17268,13784,18073,17707,12917
16665,17901,16519,15395,16072,17197,16913,16315,14371,14284,15554
16666,13182,12891,16773,17461,17966,17832,17750,17763,17715,13460
16667,15454,13645,15573,12651,16102,16598,13017,14700,13332,13298
16668,13108,12754,13743,17824,16966,16026,13483,12798,16732,15865
16669,16657,13930,16369,16516,18112,14338,14383,12921,15012,15466
16670,16684,18192,15791,17115,16788,13634,15898,14194,13032,16317
16671,15070,16727,12544,12441,14894,13897,12873,15473,14514,14737
16672,16097,17708,15554,14491,13730,17991,13932,16842,15376,15707
16674,13967,17980,16500,15095,13558,16416,16566,14463,12925,18048
16676,16897,16712,13990,14411,13341,12915,16330,15397,14543,14056
16678,15024,13117,15156,16052,14719,18241,14860,17073,17171,16721
16679,15649,13147,16319,16545,15269,17553,16532,13145,13302,17536
16680,14054,12593,12361,17353,13470,16754,12592,14762,17701,15561
16681,15568,17306,14098,17864,17205,17957,15651,14101,14957,12910
16682,14762,15384,13121,17670,18086,14624,16097,17272,15204,12710
16684,16700,12657,16258,16186,16670,15707,13418,13232,13098,13082
16685,17525,16591,14795,18027,17427,14040,17768,14589,15028,14205
16686,15366,14541,17365,16722,12395,12674,14286,12947,12510,15521
16688,17895,15492,16732,13102,15651,14098,17350,16505,15645,15485
16689,14523,15557,15815,14518,15395,17999,16411,12616,17405,17503
16690,15937,15545,13348,18061,13347,17197,14708,17949,15724,15089
16692,16765,12603,12504,12665,12814,12817,12657,12509,15171,12464
16693,14540,18155,13110,12956,15992,17663,17345,15533,15699,16217
16696,13260,15909,17991,13244,15304,14853,15206,17831,17453,13759
16697,14077,14616,17995,14078,13494,13946,16712,13185,16078,13207
16698,14089,13035,12873,16233,16198,12643,16306,18080,13345,17800
16700,16684,18145,14056,14092,15764,13418,18257,13481,17426,16186
16701,16720,15689,13107,17957,15492,15707,15529,17898,17924,15485
16705,15513,15122,15281,14546,15658,15865,12476,15813,18257,16895
16706,14024,15541,12457,14623,13142,15756,14448,15860,13689,14887
16708,17510,15877,14288,17086,15909,13631,14021,13260,13727,14359
16709,15373,15513,13078,17949,13267,18044,16479,14508,15570,14842
16710,15527,18092,14323,15513,17125,13141,13767,14051,14853,16709
16711,12924,13200,12917,13240,16566,18240,13551,13967,15667,16136
16712,16697,13097,14056,16676,17311,12476,17187,16511,13999,17646
16713,15545,13709,17611,17230,14869,16445,17071,16897,17320,16217
16714,18176,14692,14105,14100,17356,14129,15130,15236,15939,17619
16715,17763,17715,13165,17172,13978,15185,14682,18117,17262,15744
16716,13161,16852,15045,13187,13603,18203,14804,14517,16930,12833
16717,13431,16833,16347,13327,16848,14285,16918,13351,12944,15382
16718,16721,13370,12573,17259,16806,14929,17251,13483,17884,17341
16719,15945,15570,13077,17085,17591,14047,16319,14616,16376,12435
16720,16701,16685,14795,14589,14970,16754,13484,17427,13761,18160
16721,14959,12573,16427,15938,16806,16226,17060,14672,16119,14271
16722,13115,13309,15366,16395,13198,12580,16281,14132,15544,15732
16723,16050,15257,12688,13144,17991,15480,16470,15866,14199,15521
16725,15435,15460,15422,17053,16858,12584,16545,14081,17796,15373
16726,15061,16131,17218,17990,17251,14813,17496,14205,14673,13417
16727,16671,14538,16589,16795,17383,16085,17855,14488,13897,17432
16728,17858,13781,13187,15722,13183,15059,13434,17450,16907,15707
16729,13028,13643,17346,16931,14218,17921,14883,13451,14456,16205
16730,14421,17628,17664,13211,12414,16256,16019,14067,13203,14241
16732,17503,12991,15193,17410,14752,15865,17010,17824,12944,16668
16734,17234,12418,17357,15872,13390,16052,17311,16097,16732,17288
16735,16358,12913,17921,15416,14883,15356,16807,16918,15665,13131
16737,17347,14117,15101,16427,15361,18255,13807,17044,18048,16405
16738,15301,14716,12827,13435,12968,17024,13877,16349,12535,15886
16739,15869,18255,16737,15247,14351,16405,14666,15602,14964,16617
16742,17846,15935,17940,18087,17928,17194,14046,17223,17873,17857
16743,15289,14572,13434,18099,14714,13271,14796,15087,17865,15342
16744,15033,13467,12762,13486,12478,14171,15276,13831,16533,13521
16745,12494,18283,13815,12375,14700,13376,15861,15810,15213,16794
16746,14700,17412,12715,14077,14489,12811,12562,13082,12656,18177
16747,15473,16423,17660,16136,16362,13748,16338,15255,13497,13236
16748,17031,18177,13791,15032,15417,12950,13283,14887,13461,14489
16750,16293,14712,15796,13560,15110,13564,14085,15432,14457,16591
16751,12689,12562,14188,16811,17791,14981,13131,15840,15204,12491
16752,14242,18102,17117,16768,14442,17430,12857,14315,17830,14348
16753,13689,15721,13242,15043,13033,16182,14477,13227,16990,14705
16754,18013,13095,17824,17898,13743,13712,16967,13786,15277,16680
16755,14409,16030,16258,14465,16833,14817,13975,13178,13397,15971
16756,14693,13737,13144,14311,16696,15812,16855,17991,17848,13809
16757,13434,15195,16356,13271,15520,15565,13684,16432,15457,13675
16758,15075,13774,16020,13897,13356,16848,15300,17350,14488,16423
16759,16820,12925,13689,16099,15277,13927,16999,16753,16442,18123
16761,12518,12759,12390,12504,12604,12407,17180,17863,12364,12710
16762,16020,15821,15758,12822,13323,13558,18006,16445,13933,15017
16763,12740,12399,14586,12437,13027,14720,12604,18185,12571,17552
16764,13643,17636,14883,16942,16782,14810,16464,16458,12689,14389
16765,15171,14147,15199,12873,16692,14473,15670,13261,14386,17217
16766,16498,13038,15236,15657,17501,16446,18250,16572,12506,12697
16767,12621,17323,14388,13209,17229,14057,15417,12526,12645,15382
16768,16206,16374,17053,13561,17110,12965,16059,13523,16048,13437
16769,16222,17634,14584,13831,17146,15303,12573,14958,14431,16208
16770,16909,13763,17496,13884,16529,13700,17827,14157,13890,18181
16771,17507,17449,15535,13168,15344,14649,17551,17873,13151,15780
16773,15916,13894,18127,13524,15952,17560,16438,17832,17767,14448
16774,17723,15171,17079,14737,17423,13666,15320,15199,17923,16323
16775,17214,16059,17114,15743,15164,15262,13827,14209,16587,16877
16776,16110,14692,15267,17220,14529,14948,12611,15226,13657,15525
16777,13492,13470,17936,17353,14054,17967,16942,13277,18065,14744
16778,13434,17507,16356,15195,18217,13684,14896,15520,12762,12494
16779,16919,13798,15460,14062,13225,13802,14110,14606,13819,13001
16780,15602,14908,16818,16554,17122,12938,16190,16739,17521,16146
16781,15460,15212,13187,13809,16567,17460,14759,13120,17279,15343
16782,16942,15394,12747,13643,16764,13637,17454,12942,14810,17115
16784,15587,17925,13132,12980,16582,16866,16569,16563,17157,13718
16788,15796,17115,16180,14239,14231,18192,15674,18036,17454,15508
16789,13495,17133,16517,17176,18074,14174,17615,15712,16475,12997
16790,15136,16616,13516,15399,12757,13899,17160,12994,13327,16628
16791,14499,12872,13110,15826,13317,13782,17590,14216,17576,16085
16792,17616,18074,13561,16457,13929,16448,12837,13272,12942,18058
16793,12544,15075,14585,17206,16236,13639,13040,13774,15975,13516
16794,17031,13291,16450,17609,18158,14883,16458,14810,16745,13048
16795,16727,16499,15473,13437,15723,13897,17317,14885,17878,15949
16796,12871,14538,18220,14561,14585,15801,14923,15975,18117,15953
16800,15790,13681,14584,13769,13607,16533,16584,16775,14462,17634
16801,17279,15071,14507,15743,14104,15899,14209,13682,17946,14779
16803,16696,15237,16317,17453,14226,14853,14148,13260,18242,13914
16804,18006,15355,12515,17999,18259,15883,14371,15350,14111,14145
16805,17962,17926,13953,14067,12864,17256,12908,16881,18184,13167
16806,16721,15996,15935,16235,14377,18048,18203,17894,17450,16814
16807,18177,12724,17031,13791,14057,12373,14389,16748,13330,14888
16808,13144,13260,17991,15206,17831,15909,15304,14819,15944,16144
16809,15417,18177,13791,17031,16748,15032,14709,16272,13242,17229
16810,14887,12950,15950,13238,13461,13242,15043,16086,12990,13070
16811,17791,12361,15840,16751,12491,12592,12593,14981,12689,12478
16812,15758,13323,13298,15100,17163,14578,13017,14608,17343,17525
16813,15005,16458,13028,13798,16919,18177,16241,14110,16456,18118
16814,13593,15408,17690,17472,14462,16407,14162,17158,14479,15545
16816,13522,17277,14549,14719,17341,15143,15574,14642,13349,13246
16817,16957,15098,16078,13185,14616,16306,16372,14052,15570,16598
16818,16780,14422,14349,17790,16190,13644,13769,16554,16345,14462
16820,16759,16848,17480,15047,15096,13390,17839,14139,18188,15850
16823,16256,16698,13299,15098,18080,14616,17926,17436,16078,13185
16824,15261,15888,13759,12436,16647,13933,17501,15251,14199,15657
16825,17584,15587,13593,14522,16899,17925,16407,14211,16582,13960
16826,12883,16591,17330,17427,14205,13110,14051,16260,14434,17624
16828,15520,13684,12410,13923,14918,13434,15195,15225,16356,16432
16829,15422,16545,15116,15435,14998,15304,13476,14873,17053,17110
16830,13929,16617,18075,13379,18074,14174,14528,15412,16610,13513
16832,17204,13508,14984,17262,15537,12883,15639,14702,16124,14875
16833,14680,12493,15622,14387,13821,13969,15955,14110,14844,16717
16834,14222,16092,17667,16014,16378,13851,14212,13425,16572,16603
16835,16997,14566,12990,13070,13242,14477,12587,13227,16986,13689
16836,17221,16851,16164,14538,12824,17432,14117,18135,17347,14585
16837,15345,13149,18109,16146,18265,13928,13865,12949,13873,15917
16838,14377,13208,16027,16554,16872,15938,16737,18048,16457,15101
16839,17115,16200,16525,13993,13871,16386,13837,15737,13549,15394
16841,13189,13678,14997,14314,17033,13694,16460,16553,14159,12524
16842,16672,13730,14222,16570,15144,13821,18056,13850,13596,16833
16843,14159,16172,13481,15090,17702,15795,14038,18283,16112,18033
16846,18150,15277,18142,16754,14537,16337,14480,13506,15386,13450
16847,16982,18261,13040,12544,14761,16126,13177,16139,14537,16793
16848,13897,17480,14317,13639,14585,16820,13670,15978,14581,15075
16849,17640,13161,13411,15247,15385,17616,13929,16146,18058,14548
16850,17958,17045,13682,13675,14601,15717,15195,17358,17714,18215
16851,16836,15467,13695,14561,14312,15024,16284,15597,15472,16423
16852,16716,14377,13161,17988,16429,13187,16344,12956,13929,13874
16855,15909,13260,13144,16366,16696,15206,17831,14853,17991,13059
16856,13947,12897,17122,16506,18194,15661,13513,18169,17942,15412
16858,15422,17438,17053,15435,16725,15373,16545,18167,14567,14937
16859,15869,15488,16969,18013,12955,13439,14631,16737,13752,18142
16861,14586,14889,16287,12414,13509,12676,18032,15171,16951,13170
16863,17640,14479,16884,17502,17514,17623,16602,14798,12897,14164
16866,17925,15587,13132,15380,12980,16784,15639,16582,17924,15193
16869,17418,14332,13632,13845,16932,14862,14071,14499,13569,18126
16871,16212,14560,14656,16116,14243,16085,16791,14907,14167,16185
16872,17347,14117,16427,16363,18048,15938,17896,17060,17268,16737
16873,13982,14040,15673,12910,12578,17769,13232,17320,14331,12935
16875,16367,15615,12822,17728,13590,17675,16513,14092,17069,16160
16877,15453,16775,13928,16177,17813,14209,17797,15164,13607,15221
16878,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
16880,16614,17320,15565,13699,17374,16432,14976,13544,15093,16198
16881,18184,12908,12864,14865,17414,16377,13207,17187,17995,14603
16882,14594,15598,15010,14629,14561,15844,18211,18104,16226,17060
16883,18068,17990,17027,18058,15975,14548,14987,13411,17941,17616
16884,15872,15539,14032,18022,12925,16104,18082,17480,16863,15850
16885,12970,15134,14723,17253,15335,15153,16362,12913,13560,16385
16887,18127,13682,12725,17498,17958,15895,13980,12940,14167,14785
16889,12709,12446,12994,17649,13200,12354,16644,13341,14130,16899
16891,16499,16374,17813,17796,18261,13614,16633,16400,13047,15874
16892,13960,16971,15901,13940,16910,13947,13171,15790,13258,14499
16893,12872,13561,14501,15348,18261,13715,17786,16529,16008,14465
16895,16107,14638,13881,17019,16639,16212,16705,16496,12970,12791
16897,14411,16072,12584,17646,13043,12506,16676,12816,16509,18250
16898,14109,14891,16442,15506,15208,17514,13135,17186,17642,16639
16899,13282,16513,15034,12446,18229,15193,16367,15808,16825,12945
16900,16113,12391,12770,16495,12649,12703,13158,16056,18015,17325
16902,18112,15643,14229,14184,14400,14661,16709,16103,14660,17719
16903,13598,18035,17022,15571,17974,12916,17266,17440,14550,13045
16904,16426,18069,15756,17430,15218,15648,14505,16456,14387,15750
16905,15945,16613,16362,14332,15547,16372,16085,16554,15570,16380
16906,12843,17115,15508,16509,18183,15122,18265,16696,15149,16533
16907,17515,13781,15038,14656,18170,17604,13151,16356,13434,14584
16909,16770,12995,15350,13763,15898,17144,15215,14295,15434,17525
16910,15427,16474,13607,14554,13681,18278,14664,15167,14179,16370
16912,14508,13356,13431,14550,16362,16791,17731,18160,16556,17545
16913,15232,14601,14371,16959,16665,14014,15083,17832,17045,15180
16914,15181,17248,16123,17325,17534,15436,14295,15007,16343,16595
16915,15658,18106,14551,17061,14799,13538,16157,17340,15493,15373
16916,13354,18118,14480,18178,17179,13851,15111,13960,16477,14390
16917,16989,17630,16943,15681,13044,16349,15319,16124,15448,16449
16918,16456,14389,13791,18283,16458,16748,17031,12373,17454,13461
16919,13699,16813,16779,15005,15535,14805,18230,17873,13798,16241
16921,12939,16351,13313,16125,15769,14038,15370,14452,13070,15032
16923,15796,14502,15733,14769,15149,18202,12949,16398,14487,13634
16924,18192,15144,16347,17594,12928,16125,13225,16748,17612,13569
16926,14589,14795,17374,12823,13699,13538,13484,15149,14970,12584
16927,12823,13615,17923,16323,12974,14632,14287,17351,13261,15652
16928,14102,12355,17212,15517,16189,13645,18237,13623,13382,17932
16929,13819,18177,15417,16748,17031,14910,16809,16201,12373,16628
16930,13161,16716,13120,13991,13603,12904,16150,15551,15799,18105
16931,18172,14825,16442,16942,14667,16085,16729,14456,16945,16367
16932,16458,17616,15965,14847,15469,15482,14995,14040,16008,13569
16933,15393,15160,13064,17388,18211,17245,14117,14377,14569,16338
16934,17790,15164,13140,14530,14440,13258,17222,16775,15453,15038
16936,12993,12724,18014,15970,13131,14416,13243,17348,17019,12403
16938,15429,12643,15276,15901,18142,16834,16115,16113,13592,15874
16940,15861,14680,17594,16030,13355,16745,14489,14700,18177,14388
16942,16782,17469,14810,17115,17049,13643,18192,14329,16367,16201
16943,16917,14681,13299,14403,12506,14542,16349,17630,13642,18114
16945,17416,17068,15732,14713,12928,17160,12551,12808,18177,14753
16947,13192,17058,15098,15691,17949,13185,16078,12949,14616,15526
16948,16287,15192,15738,12922,12414,13509,13121,17795,17083,16969
16949,13452,14816,15510,15840,12509,13314,14346,17603,15836,13978
16950,14462,13391,13867,16449,13888,13782,15826,17790,13208,15071
16951,12922,14586,12676,12599,12726,14050,12364,12399,14089,13211
16952,14930,14520,13751,12521,17174,13227,16986,18174,16953,15313
16953,18174,15313,16953,17029,16986,13228,14520,17174,14566,12990
16954,12588,17446,13826,12528,15327,14241,12356,12736,12515,17408
16955,17083,12648,14632,15192,15643,15738,16287,16948,13908,12512
16956,18042,13727,14752,17234,13697,17096,17197,14248,14304,15022
16957,17972,15098,14616,16078,13185,15526,17926,12999,16817,17535
16959,14371,15180,17163,13017,13323,15758,16598,14578,12702,14861
16960,16229,16042,16203,15300,16265,17092,14204,14868,16499,15096
16961,14820,15210,16613,18160,17268,15681,16572,18155,17709,15793
16963,12984,15333,14537,13177,15135,15348,15148,14037,13138,15754
16965,17256,15389,17553,13953,13207,17414,12974,16927,13946,17899
16966,13743,13483,18142,12830,13108,14494,17824,13621,15175,18013
16967,12999,16754,16099,14206,15625,16644,16333,15277,16650,14022
16968,13153,17830,12462,18104,13118,16183,15535,14608,13249,17540
16969,12922,12676,12414,12643,14586,17628,17152,13509,12541,13211
16971,15510,15825,16892,17761,13809,12353,13171,17684,13893,13476
16976,17347,14463,14117,16144,17331,18048,17896,15488,14199,15668
16978,17737,14823,15270,13563,17169,14995,15438,14045,13441,13947
16979,13564,14205,17739,14410,14480,17829,17340,15743,17656,12853
16980,16256,16045,14245,15280,15334,18097,14386,18185,13752,15703
16982,15398,12981,15300,16020,16847,15228,13422,17232,14894,13356
16983,14037,16372,14087,12948,13311,17365,18110,16253,14840,15114
16984,15059,12764,14217,14504,17231,17515,17656,17449,15291,14649
16985,14440,17158,13593,17213,13993,13168,18164,17830,18108,13116
16986,13228,12990,14566,13070,15313,18174,16953,18017,17029,17174
16987,16141,15790,17525,14691,13065,12965,18181,14805,16496,12953
16988,16144,17331,18257,16759,17679,15257,12622,12603,17418,14693
16989,16917,13044,15319,15124,16026,14542,13519,15681,15466,14403
16990,16990,13068,13228,12990,16986,14566,13070,14477,13242,16997
16992,14428,14647,13984,17403,13884,15491,17796,15687,12535,17860
16995,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
16996,17120,14633,14642,14047,17791,15577,16450,16563,14552,15951
16997,13070,12990,13242,14566,15043,14477,16272,15316,16986,14495
16998,14368,15759,14335,18027,14555,16297,18033,15651,14762,12641
16999,13727,16099,15277,16966,14752,14916,13456,16759,13899,13689
17001,15622,14276,14859,14503,16284,13330,13518,15660,13082,14004
17002,13743,14836,15448,15277,16820,14752,16917,17505,12797,14108
17004,16997,13242,13070,14566,14477,13689,12990,14495,16986,17986
17006,15568,16430,16387,17906,18043,14608,12723,15028,15373,15863
17007,12732,17862,17324,15018,13509,16442,15759,15208,17043,12728
17010,16203,18066,14251,14752,16318,17839,12452,15070,14788,17334
17011,14480,15353,16256,14647,15143,16323,17923,13804,13055,16639
17014,16203,17010,12931,18261,17936,12948,13325,16499,14868,14676
17015,13588,14085,14189,14286,17164,17162,13047,13196,14132,15386
17017,14929,17839,13269,17381,13329,12901,17019,17272,15061,14057
17018,13484,14589,13538,14795,12882,15705,14628,13261,17525,14205
17019,14684,12679,16503,14662,17238,14291,16936,13109,17017,12710
17022,14520,18174,16953,15313,18017,17029,16986,13135,17186,17153
17024,16120,13576,14733,16438,15552,17869,13682,14601,13174,17714
17025,14117,17391,18155,14397,16148,18113,14090,15668,15488,16737
17026,15844,16144,17331,14199,13144,17991,16829,18169,14148,13279
17027,15585,13161,15046,13263,16374,17580,12574,17191,14502,14656
17029,16953,18017,15313,17029,16986,13228,14520,17174,14566,12990
17030,18133,17324,15567,18250,13038,16114,16573,15397,13519,16072
17031,18177,13791,15032,16748,14489,13461,14887,14389,13283,15417
17033,14491,12547,17076,18032,16109,16841,15454,14719,17359,12510
17034,15822,16208,13593,13499,14408,18048,15447,13695,13823,18194
17035,15071,15944,13549,16509,14311,12956,18202,17648,16146,15447
17037,13850,13375,16020,15300,17728,12885,16108,13471,16303,15074
17038,14295,15748,12883,13763,15468,14071,15350,14821,16430,16555
17040,13144,14199,16211,17991,15206,17831,17331,16144,16114,13260
17041,15261,12981,15236,15372,17373,17844,17620,17625,12644,13356
17042,16531,14800,14075,12438,13477,18013,14291,14314,14206,15815
17043,17035,17789,17707,13669,17197,15071,13851,15836,16509,16357
17044,18259,17391,16737,13323,13889,14578,15350,15758,13884,17163
17045,15180,14371,17958,13682,16183,14601,16850,16959,14712,13017
17046,12363,14744,16498,13349,18241,16424,14222,16834,13425,14009
17047,14231,17230,12939,17739,14227,14482,16125,13844,17048,17786
17048,14431,15078,14565,13560,15182,14239,14320,14231,13571,13334
17049,16942,14329,14227,16458,15394,17071,17469,15955,16398,15756
17050,17757,13038,13883,16072,17472,12506,16629,16509,16135,16115
17051,15334,14212,15644,16370,13162,13637,17779,13246,13028,13027
17052,14300,15075,17317,13774,14538,15103,17219,15725,16836,14638
17053,18167,14937,14567,17173,15422,16282,16858,14823,16725,15438
17054,13305,13116,12837,14589,16768,14628,16789,17105,14984,16404
17058,14229,16003,16947,16261,17515,15643,18173,15098,15073,14542
17059,17160,16057,15078,15044,14659,16628,18188,13577,14110,14709
17060,16226,16427,17312,16872,18088,14090,16148,15668,18113,16119
17061,13759,16509,16365,17140,17453,16696,15199,15836,15658,13854
17062,15920,17133,15516,17085,15035,12556,14157,14673,14666,17392
17063,15417,17636,16351,14389,12594,16456,13070,12840,13313,13590
17064,16313,13669,15346,14622,16810,14021,17086,15757,15265,15733
17065,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
17068,18177,14680,14489,16458,12826,16809,17229,14364,15417,15356
17069,18257,13871,13098,16053,14388,15955,17031,16875,15421,17229
17070,15098,16078,13185,16619,18218,15967,14616,14760,15526,16643
17071,17095,16529,17230,17732,13487,17049,12834,13681,13884,16271
17073,17183,14503,17360,17503,17813,15277,13742,16284,15271,15806
17075,13634,16456,17514,13562,14239,15712,14515,17095,13893,14452
17076,13006,14491,14342,14947,17033,16084,17223,16424,17061,15743
17078,14576,17572,13189,13233,16109,17173,14603,16438,15224,13026
17079,17923,16323,13058,17723,18019,15199,13133,15171,15709,14642
17080,17564,18135,14522,16596,13307,14424,17521,14530,16851,17403
17081,13323,18259,16430,15758,14051,12702,13417,16555,13889,13245
17082,17153,16182,12516,13689,13242,12990,13070,12839,16997,14887
17083,14632,12648,13509,12557,15738,15810,12403,12732,12939,17324
17084,13356,13422,16440,17350,16982,16020,14485,15821,17809,15720
17085,14738,14062,16276,15035,14099,14577,17133,13268,13448,14760
17086,13248,16708,18123,14916,12446,13689,15172,16279,15674,13772
17088,12942,12945,14179,16379,14428,12446,15260,14890,12956,16225
17090,13927,17183,17251,18042,14371,14143,14578,13587,13416,16583
17091,16099,17594,16086,12928,15421,14713,18192,14709,17469,14680
17092,13975,17964,12435,16960,16759,13196,16042,13518,13772,14419
17094,14850,15625,13707,16105,14304,15637,16099,18085,16270,12999
17095,17071,14448,13764,17075,13562,17514,13551,16810,16565,14622
17096,13887,13568,13133,16775,15262,14271,13067,15706,13467,16956
17097,14810,12653,16764,12562,13643,12597,12656,13248,12463,15480
17100,16318,18013,14023,17824,16337,14916,17272,12830,15175,16966
17101,13351,15930,13573,14691,17081,17346,15782,14856,16445,12359
17102,13826,13493,17517,17526,13062,17408,15327,12515,12528,16109
17105,16813,16250,13475,17787,16794,15780,14587,15661,14127,13291
17107,18192,17115,14978,16942,14227,14110,16293,14936,16057,13468
17109,13570,13731,14462,13097,16256,16448,15399,12994,13271,17357
17110,17718,12355,14873,13229,18220,12353,15917,17582,17331,16144
17111,14489,13791,17031,18177,14282,12551,12877,14887,13283,14152
17114,13151,18170,13929,13161,13827,12837,14517,12747,14823,14209
17115,12843,12945,17454,18192,13549,15394,12747,16942,16200,15674
17117,15661,16250,14517,17114,14036,17830,13929,14475,14243,15349
17118,13470,17353,14054,13726,14981,15433,13828,17791,15970,14762
17119,17239,14475,13225,15565,13151,18094,14408,13168,14349,15535
17120,16996,16071,16174,14633,13894,14246,14693,15577,14536,15743
17122,16856,16412,13947,12938,16506,13513,14908,12897,16239,15774
17123,17763,17715,17962,15035,13684,17162,14867,14195,16208,13434
17124,13161,14970,17114,15402,12974,12844,13823,14440,17134,13538
17125,14853,16389,15885,17991,13260,13144,13572,15917,17831,15206
17126,16485,13929,15163,14012,18009,13911,14047,16513,16960,17245
17128,17763,17715,14195,14548,14987,18058,15270,17616,17262,14344
17131,14245,15704,16525,14242,14217,13066,13379,16950,13637,13067
17133,16117,16475,14905,16209,14584,16208,13859,14462,16356,13681
17134,14600,13161,18108,16527,14995,14984,17146,13593,18106,17114
17135,15315,13153,13239,14789,18130,12421,16929,15505,13363,13321
17138,14656,13568,14870,13014,15312,13455,14465,17516,15345,13953
17139,16942,18192,12885,13319,14920,13871,16782,14239,15125,16214
17140,12873,13748,13759,18080,15070,14229,17061,13955,18004,13774
17142,17709,17500,18246,16163,17262,17955,18078,14340,15041,15093
17144,16909,15215,18045,18114,14439,16897,12584,17343,12578,16923
17146,13593,13060,16222,13161,17830,14600,17134,16769,13475,14633
17147,16516,16696,13759,13260,14853,14338,18165,18260,13244,16497
17148,16230,16450,13470,17353,13791,12592,17118,14054,14666,18158
17152,17628,12414,14586,12676,12922,12643,15888,12436,16969,16287
17153,13461,12715,12516,14887,13283,14438,13070,16997,12950,16986
17154,16149,15744,15690,18084,15315,14561,18104,17498,12938,15472
17155,13027,17628,17446,15280,13930,17152,17398,12604,14586,18146
17157,16582,17925,15587,13132,13104,16784,15768,15694,14710,16866
17158,16985,15291,13593,16407,13116,14496,17213,16146,13382,17525
17159,16201,16535,12425,17669,13868,17384,15737,17086,13792,14819
17160,18283,15732,16101,16809,17031,15117,18177,12867,15417,17059
17162,17655,15093,15225,16614,14691,17123,15088,16584,16432,13699
17163,13017,14371,15758,13323,15180,12702,14578,13416,15286,15017
17164,12872,15671,15857,17015,14701,14854,13881,15780,15618,15289
17165,18220,13669,13006,15237,16529,12879,16211,13144,15206,15976
17166,17708,17083,13158,12902,13403,12732,12557,13932,16204,15807
17169,14216,13236,17345,15826,17640,16407,14908,14640,15716,14538
17171,18246,17720,12938,16146,15938,17302,18074,14959,17175,16457
17172,14014,15185,13169,13429,16715,18072,15315,13978,16380,17549
17173,18167,14937,14567,17053,14537,12984,13177,15333,18261,14576
17174,16986,14438,14566,13228,16953,15313,18174,18017,17029,12990
17175,17704,18109,16621,17720,15447,13955,18260,13792,15939,13099
17176,15262,15412,15186,16412,16610,14344,16789,15270,15408,14727
17179,17376,12557,17862,15970,17242,12379,13131,17238,17083,15810
17180,17398,12356,12528,17718,15592,14560,12407,17582,15280,13533
17181,14117,17347,15753,17896,17440,13094,17219,15488,16976,17295
17183,16591,13416,17073,17534,16430,17090,17503,16260,14434,17513
17186,13135,17022,12863,16432,14760,14520,16079,16392,15110,15096
17187,12864,14616,16078,13185,12908,18184,16881,15098,14760,16093
17188,15502,14647,17990,14342,16387,18044,18219,12949,14051,15197
17189,12668,18044,12357,17398,12863,15518,16926,15707,18099,14032
17190,15070,15254,14495,13397,16986,13979,14585,16793,13844,13689
17191,16434,17027,13428,17894,15636,15059,13831,16533,14068,14711
17193,17404,12739,12936,14075,12397,14420,13016,16171,16340,12644
17194,16742,17846,18004,17278,18018,15935,15870,15691,15877,15574
17197,13436,15554,17402,17929,15863,17937,17339,17357,17234,16097
17198,17976,15587,14594,12980,15822,13052,14953,15019,17359,16882
17201,13611,18121,17595,17309,15920,16168,16943,13106,14666,15449
17203,13030,17806,17354,17555,15965,17436,14456,12577,14098,17348
17204,15738,16513,13690,15785,14421,14256,17628,13280,14645,13341
17205,17891,17893,12891,15366,16681,18079,17957,13692,17966,14806
17206,16233,15754,17603,12617,16236,14703,16793,13919,12544,15297
17211,15998,16141,13889,16987,17059,14673,17525,16791,16085,13611
17212,13144,15206,17831,17991,15909,12355,13059,15917,13260,12879
17213,16985,17158,15808,13593,13000,17588,13116,17450,17134,15044
17214,16775,16407,13593,17114,14243,15743,13929,14440,16208,18170
17217,13508,15703,13261,12823,14386,12873,18280,14479,18080,15670
17218,17333,18066,16042,17809,17232,17839,17251,14488,13521,15382
17219,16500,14710,16018,17181,16362,16423,17432,18135,16079,14550
17220,15906,14567,14937,17589,17799,18167,17238,17861,17649,14948
17221,16836,16423,16164,14585,16848,15254,12820,17383,15571,15516
17222,16934,15042,18127,16359,17660,17206,15472,16017,18135,12831
17223,13006,17991,13144,14491,17846,16742,17331,16144,17410,14285
17226,15599,16174,14246,17254,14842,18142,16122,17880,13082,14457
17227,12812,12507,13402,12755,14050,12436,13247,18250,17446,14041
17228,15640,16393,14963,17379,15382,15965,15810,14578,17059,12928
17229,15417,17031,14566,13242,13791,12990,14477,13070,16351,18177
17230,16529,15695,15898,17239,14100,15808,13065,16339,13884,14243
17231,16984,13221,12988,13593,16345,14649,15046,16356,17027,16184
17232,16982,17333,13579,14381,15350,13323,14629,17218,15158,13602
17233,17274,17703,15821,12997,15739,16491,14871,15669,17772,15681
17234,17929,17376,17862,13990,14768,16734,15872,17197,17402,14720
17235,12544,16505,12546,16793,17383,15948,16070,15136,15754,16463
17236,14901,15673,13988,14859,13037,14903,15648,15313,16953,18174
